narration,amount,direction,channel,merchant,is_income
NACH-Caltex-REF143897,2195.05,debit,nach,Caltex,0
IMPS-Netflix-REF705630,829.2,debit,imps,Netflix,0
NACH-BigBasket-REF579300,931.16,debit,nach,BigBasket,0
IMPS-PERSON A-707569,10985.01,debit,imps,,0
UPI-IRCTC-REF910085,2772.47,debit,upi,IRCTC,0
NEFT-Spotify-REF189863,752.29,debit,neft,Spotify,0
UPI-NETFLIX-7469145098@ybl-459157,914.72,debit,card,Netflix,0
IMPS-Vodafone-REF909822,2444.47,debit,imps,Vodafone,0
CARD-HDFC Life-REF265099,2197.38,debit,card,HDFC Life,0
UPI-Uber-REF435819,14224.11,debit,neft,Uber,0
UPI-AMEX-8949023151@ybl-483512,7444.63,debit,imps,AmEx,0
CARD-LinkedIn Learning-REF240210,3131.53,debit,card,LinkedIn Learning,0
NACH-HDFC Life-REF880574,9819.74,debit,nach,HDFC Life,0
IMPS-PhonePe-REF132401,4555.75,debit,imps,PhonePe,0
IMPS-PayU-REF561775,39220.47,debit,upi,PayU,0
CARD-57917079,602.51,debit,card,Shell,0
REIMBURSEMENT-REFUND-NACH-FLIPKART-007384,40436.22,credit,nach,Flipkart,1
NACH-Hotstar-REF171325,636.55,debit,nach,Hotstar,0
RTGS-Google Pay-REF428202,901.92,debit,rtgs,Google Pay,0
NACH-Airtel-REF278336,1471.31,debit,nach,Airtel,0
IMPS-Myntra-REF558911,2559.41,debit,imps,Myntra,0
INTEREST-IMPS-PERSON A-117037,46206.29,credit,imps,,1
CASHBACK-REFUND-NEFT-EMPLOYER-REF765974,35269.88,credit,neft,,1
IMPS-PERSON B-775789,1681.98,debit,imps,Indigo,0
IMPS-PERSON A-862851,10370.29,debit,imps,Netflix,0
IMPS-TATA Power-REF589916,4083.01,debit,imps,TATA Power,0
UPI-Udemy-REF357125,3423.42,debit,upi,Udemy,0
UPI-Skyscanner-REF160853,2355.19,debit,upi,Skyscanner,0
IMPS-Netflix-REF705630,829.2,debit,imps,Netflix,0
INTEREST-NACH-PROVIDER-353759,22524.98,credit,nach,,1
UPI-KUVERA-4873875030@ybl-990904,6075.2,debit,upi,Kuvera,0
RTGS-Razorpay-REF833419,39418.8,debit,rtgs,Razorpay,0
NEFT-Indigo-REF771869,1929.6,debit,neft,Indigo,0
UPI-CRED-3098671286@ybl-174002,12723.32,debit,upi,CRED,0
CARD-Apollo-REF945917,1911.78,debit,card,Apollo,0
CARD-Upstox-REF570408,19136.74,debit,card,Upstox,0
UPI-JOHN DOE-0225131209@ybl,22963.0,debit,upi,,0
UPI-Udemy-REF357125,3313.79,debit,neft,Udemy,0
NEFT-Skyscanner-REF490219,5369.55,debit,neft,Skyscanner,0
CASHBACK-UPI-JANE SMITH-0957763063@okhdfcbank,71237.85,credit,upi,,1
NEFT-LinkedIn Learning-REF975992,2013.79,debit,neft,LinkedIn Learning,0
RTGS-Caltex-REF977114,1349.23,debit,rtgs,Caltex,0
RTGS-BESCOM-REF790357,36880.21,debit,neft,BESCOM,0
CASHBACK-PAYMENT-RECEIVED-RTGS-SPOTIFY-REF002018,22430.24,credit,rtgs,Spotify,1
IMPS-PERSON B-175127,9974.03,debit,imps,Coursera,0
UPI-CRED-3408088654@ybl-578486,6123.44,debit,upi,CRED,0
CARD-Groww-REF790241,28583.08,debit,card,Groww,0
RTGS-Zomato-REF601798,526.01,debit,rtgs,Zomato,0
NEFT-ICICI Pru-REF289331,3165.45,debit,neft,ICICI Pru,0
REFUND-NACH-FLIPKART-007384,40436.22,credit,nach,Flipkart,1
IMPS-Airtel-REF814990,4304.26,debit,card,Airtel,0
RTGS-Starbucks-REF319192,1321.12,debit,rtgs,Starbucks,0
UPI-Byju's-REF576689,2947.49,debit,upi,Byju's,0
NACH-LinkedIn Learning-REF104487,3533.06,debit,nach,LinkedIn Learning,0
RTGS-Jio-REF649792,3796.39,debit,rtgs,Jio,0
UPI-NETFLIX-7432403029@ybl-344093,243.3,debit,upi,Netflix,0
REIMBURSEMENT-REFUND-UPI-AMAZON-5818740418@ybl-653428,36068.69,credit,upi,Amazon,1
NACH-PayU-REF887456,16454.7,debit,card,PayU,0
UPI-LANDLORD-9025456739@ybl,13729.94,debit,imps,,0
NACH-MAKEMYTRIP-412269,9549.22,debit,nach,MakeMyTrip,0
CARD-01932254,7841.07,debit,upi,Fortis,0
IMPS-Hotstar-REF388445,310.3,debit,imps,Hotstar,0
UPI-SPOTIFY-7736765018@ybl-014127,252.09,debit,upi,Spotify,0
RTGS-Cure.fit-REF997489,2466.7,debit,rtgs,Cure.fit,0
IMPS-PERSON A-268339,30986.15,debit,imps,KFC,0
NACH-AIRTEL-873496,32264.24,debit,neft,Airtel,0
NACH-Medibuddy-REF791053,6471.59,debit,imps,Medibuddy,0
CARD-Practo-REF878154,5048.46,debit,card,Practo,0
NACH-PROVIDER-943007,42910.28,debit,upi,,0
REFUND-RTGS-KFC-REF036860,76006.32,credit,rtgs,KFC,1
CARD-04790673,393.88,debit,upi,Blinkit,0
NEFT-FORTIS-REF801971,33079.34,debit,neft,Fortis,0
CARD-80990591,767.86,debit,card,Zepto,0
IMPS-YouTube Premium-REF674165,1111.03,debit,imps,YouTube Premium,0
NEFT-EMPLOYER-REF104021,40688.38,debit,imps,,0
REIMBURSEMENT-RTGS-BANK-REF687395,38833.11,credit,imps,,1
NACH-BSNL-REF589693,3765.35,debit,nach,BSNL,0
NEFT-Unacademy-REF750033,2783.82,debit,neft,Unacademy,0
NEFT-EMPLOYER-REF720196,31881.27,debit,neft,,0
IMPS-Flipkart-REF212597,3056.65,debit,imps,Flipkart,0
CARD-Unacademy-REF727513,1609.24,debit,card,Unacademy,0
RTGS-ZOMATO-REF769216,424.09,debit,rtgs,Zomato,0
UPI-GROWW-9888359362@ybl-601345,9835.17,debit,upi,Groww,0
CARD-Zomato-REF708290,626.42,debit,card,Zomato,0
TRANSFER-IN-UPI-JANE SMITH-4095724861@okhdfcbank,120041.73,credit,upi,,1
PAYMENT-RECEIVED-UPI-JOHN DOE-9194743227@ybl,88695.69,credit,upi,,1
NACH-BESCOM-REF432344,2388.64,debit,nach,BESCOM,0
NACH-Amazon-REF792741,1778.43,debit,nach,Amazon,0
IMPS-1mg-REF868825,5596.41,debit,imps,1mg,0
IMPS-Caltex-REF419729,1500.19,debit,imps,Caltex,0
UPI-SPOTIFY-3801277826@ybl-289869,788.75,debit,upi,Spotify,0
RTGS-BookMyShow-REF282248,569.48,debit,rtgs,BookMyShow,0
UPI-Swiggy-REF442211,465.15,debit,upi,Swiggy,0
UPI-LANDLORD-8214503218@ybl,20153.0,debit,upi,,0
CARD-Shell-REF171904,1743.31,debit,card,Shell,0
NEFT-Flipkart-REF503613,1683.59,debit,neft,Flipkart,0
CARD-Groww-REF512278,28892.73,debit,card,Groww,0
UPI-PRIME VIDEO-4424111451@ybl-522781,4933.85,debit,upi,Prime Video,0
CASHBACK-CARD-21147726,11712.81,credit,card,,1
RTGS-BigBasket-REF541626,1652.62,debit,rtgs,BigBasket,0
TRANSFER-IN-REIMBURSEMENT-UPI-JANE SMITH-8687593586@okhdfcbank,94384.75,credit,upi,,1
RTGS-YouTube Premium-REF778161,408.12,debit,card,YouTube Premium,0
INCOME-NEFT-EMPLOYER-REF569647,12901.8,credit,card,,1
NEFT-EMPLOYER-REF136002,9449.04,debit,neft,,0
NEFT-Groww-REF964370,5414.91,debit,upi,Groww,0
CARD-PhonePe-REF412678,1484.05,debit,card,PhonePe,0
UPI-BIGBASKET-7046003133@ybl-077447,985.61,debit,neft,BigBasket,0
UPI-OYO-REF489382,9878.74,debit,upi,OYO,0
IMPS-Prime Video-REF700315,474.73,debit,imps,Prime Video,0
UPI-CRED-1987998370@ybl-546658,15946.02,debit,card,CRED,0
NEFT-Spotify-REF419935,847.08,debit,neft,Spotify,0
UPI-MakeMyTrip-REF823325,3115.95,debit,upi,MakeMyTrip,0
PAYMENT-RECEIVED-CARD-58773044,19825.42,credit,card,,1
IMPS-Byju's-REF652547,1930.38,debit,imps,Byju's,0
CARD-CRED-REF649171,40022.58,debit,card,CRED,0
INTEREST-NEFT-EMPLOYER-REF118736,26120.93,credit,neft,,1
IMPS-PERSON B-175127,10510.24,debit,imps,Coursera,0
NEFT-Zepto-REF955349,2048.26,debit,neft,Zepto,0
UPI-LANDLORD-7204238890@okhdfcbank,39750.22,debit,upi,,0
RTGS-Zomato-REF557354,1434.71,debit,rtgs,Zomato,0
UPI-PRIME VIDEO-1141351259@ybl-123143,39866.52,debit,upi,Prime Video,0
REIMBURSEMENT-NACH-UDEMY-133950,102683.24,credit,nach,Udemy,1
UPI-LANDLORD-7539768119@okhdfcbank,17088.46,debit,upi,,0
IMPS-Jio-REF466603,2223.88,debit,imps,Jio,0
PAYMENT-RECEIVED-IMPS-PERSON B-935215,28687.64,credit,imps,Flipkart,1
IMPS-Medibuddy-REF708680,4105.47,debit,imps,Medibuddy,0
IMPS-Cure.fit-REF203945,1883.17,debit,imps,Cure.fit,0
UPI-Prime Video-REF532293,869.5,debit,upi,Prime Video,0
NACH-PROVIDER-176186,39157.57,debit,upi,,0
NACH-INDIGO-748513,1955.54,debit,nach,Indigo,0
CARD-Uber-REF338377,5108.63,debit,card,Uber,0
UPI-HDFC LIFE-2275745525@ybl-957742,5811.02,debit,upi,HDFC Life,0
NEFT-Ola-REF527765,11551.92,debit,neft,Ola,0
UPI-MAKEMYTRIP-3573634487@ybl-852094,34574.11,debit,upi,MakeMyTrip,0
RTGS-SWIGGY-REF762799,47716.24,debit,rtgs,Swiggy,0
NACH-BESCOM-REF259432,2960.05,debit,nach,BESCOM,0
RTGS-Zepto-REF985513,1103.59,debit,rtgs,Zepto,0
REIMBURSEMENT-UPI-ZEPTO-0846433592@ybl-018915,5038.84,credit,upi,Zepto,1
UPI-KUVERA-4540314388@ybl-652695,8972.12,debit,upi,Kuvera,0
IMPS-PhonePe-REF902285,2674.57,debit,imps,PhonePe,0
NEFT-Swiggy-REF778700,644.65,debit,neft,Swiggy,0
NEFT-Vodafone-REF873196,2680.37,debit,neft,Vodafone,0
NACH-SWIGGY-399773,16569.79,debit,nach,Swiggy,0
UPI-Flipkart-REF797716,1096.17,debit,upi,Flipkart,0
RTGS-COURSERA-REF089661,53349.05,debit,rtgs,Coursera,0
UPI-SPOTIFY-1492387671@ybl-609145,183.66,debit,upi,Spotify,0
IMPS-Zomato-REF147316,1138.41,debit,imps,Zomato,0
UPI-Starbucks-REF624630,1723.35,debit,upi,Starbucks,0
RTGS-ICICI Pru-REF419152,4382.01,debit,rtgs,ICICI Pru,0
UPI-CRED-5575686511@ybl-669703,21888.57,debit,upi,CRED,0
NEFT-UberEats-REF879887,548.55,debit,neft,UberEats,0
NACH-LIC-REF461303,9352.15,debit,nach,LIC,0
UPI-JANE SMITH-2948470920@ybl,18437.51,debit,upi,,0
IMPS-Upstox-REF856288,7441.41,debit,upi,Upstox,0
UPI-ZERODHA-3421512646@ybl-693465,4942.59,debit,upi,Zerodha,0
PAYMENT-RECEIVED-IMPS-PERSON A-523467,16164.73,credit,imps,Spotify,1
RTGS-BANK-REF758843,8469.66,debit,rtgs,,0
UPI-Byju's-REF642702,4498.52,debit,upi,Byju's,0
CARD-49533921,1234.23,debit,card,BigBasket,0
IMPS-PERSON A-707569,12581.32,debit,imps,,0
NEFT-EMPLOYER-REF104021,40688.38,debit,neft,,0
RTGS-Uber-REF171699,12293.22,debit,rtgs,Uber,0
CARD-Shell-REF237894,1594.9,debit,card,Shell,0
RTGS-BANK-REF563223,24011.84,debit,rtgs,,0
PAYMENT-RECEIVED-UPI-JOHN DOE-9194743227@ybl,88695.69,credit,upi,,1
NEFT-Hotstar-REF146579,200.97,debit,neft,Hotstar,0
NACH-Blinkit-REF171049,2817.83,debit,nach,Blinkit,0
UPI-JOHN DOE-4752892539@okhdfcbank,26192.74,debit,upi,,0
IMPS-KFC-REF997785,1460.62,debit,imps,KFC,0
IMPS-ICICI Pru-REF878773,8178.25,debit,imps,ICICI Pru,0
UPI-CRED-0265395460@ybl-786772,11442.24,debit,upi,CRED,0
PAYMENT-RECEIVED-NACH-PROVIDER-884890,23084.84,credit,nach,,1
UPI-LANDLORD-9025456739@okhdfcbank,13729.94,debit,upi,,0
TRANSFER-IN-UPI-LANDLORD-6412070304@okhdfcbank,115308.91,credit,upi,,1
IMPS-PERSON B-079174,473.07,debit,imps,KFC,0
NACH-Zepto-REF121109,2240.32,debit,imps,Zepto,0
UPI-Swiggy-REF474695,976.33,debit,upi,Swiggy,0
CARD-LinkedIn Learning-REF102781,4165.35,debit,card,LinkedIn Learning,0
UPI-Moneycontrol-REF903765,11850.32,debit,neft,Moneycontrol,0
NEFT-EMPLOYER-REF105767,34865.64,debit,neft,,0
NEFT-Vodafone-REF873196,2920.75,debit,neft,Vodafone,0
IMPS-PERSON A-809371,1504.47,debit,imps,Zomato,0
RTGS-MYNTRA-REF427034,24121.83,debit,imps,Myntra,0
RTGS-BIGBASKET-REF766727,1407.23,debit,rtgs,BigBasket,0
INTEREST-UPI-JANE SMITH-7467217304@okhdfcbank,87019.52,credit,upi,,1
NEFT-EMPLOYER-REF196987,17484.45,debit,upi,,0
RTGS-Zepto-REF586098,2801.93,debit,rtgs,Zepto,0
UPI-MakeMyTrip-REF333021,10787.77,debit,upi,MakeMyTrip,0
INCOME-NEFT-EMPLOYER-REF569647,13057.04,credit,neft,,1
NACH-Byju's-REF932878,1757.59,debit,nach,Byju's,0
NEFT-Blinkit-REF549447,576.7,debit,neft,Blinkit,0
CARD-38226127,42632.87,debit,card,,0
UPI-JOHN DOE-0747551820@okhdfcbank,25811.96,debit,upi,,0
NACH-PROVIDER-395764,119.19,debit,nach,,0
NACH-PROVIDER-271903,43413.94,debit,nach,,0
NEFT-Zerodha-REF685773,13954.95,debit,neft,Zerodha,0
TRANSFER-IN-UPI-BLINKIT-3181279157@ybl-866036,17283.38,credit,upi,Blinkit,1
RTGS-MakeMyTrip-REF708260,12569.41,debit,rtgs,MakeMyTrip,0
IMPS-Blinkit-REF681017,2609.52,debit,imps,Blinkit,0
NEFT-Coursera-REF409214,2864.81,debit,imps,Coursera,0
NEFT-Myntra-REF488183,3492.48,debit,neft,Myntra,0
IMPS-Amazon-REF934548,1602.32,debit,imps,Amazon,0
IMPS-BookMyShow-REF420988,604.05,debit,imps,BookMyShow,0
UPI-PayU-REF538482,39064.56,debit,upi,PayU,0
RTGS-Udemy-REF728487,4625.5,debit,card,Udemy,0
UPI-NETFLIX-0957683750@ybl-759571,397.51,debit,upi,Netflix,0
IMPS-PERSON A-764264,1280.44,debit,imps,Blinkit,0
IMPS-PERSON A-401633,478.56,debit,imps,Shell,0
IMPS-Spotify-REF681272,679.76,debit,imps,Spotify,0
CARD-60112861,47835.15,debit,card,OYO,0
NACH-Netflix-REF318028,494.37,debit,nach,Netflix,0
NACH-Ola-REF612804,14346.17,debit,nach,Ola,0
UPI-NETFLIX-1055937934@ybl-651281,887.29,debit,upi,Netflix,0
INTEREST-CARD-18603966,47460.91,credit,card,Netflix,1
UPI-FLIPKART-8008443555@ybl-324449,7413.01,debit,upi,Flipkart,0
UPI-Upstox-REF848095,29705.53,debit,upi,Upstox,0
CARD-HDFC Life-REF265099,2311.96,debit,card,HDFC Life,0
IMPS-TATA Power-REF329010,656.32,debit,neft,TATA Power,0
RTGS-JIO-REF260431,49219.74,debit,rtgs,Jio,0
NEFT-UberEats-REF879887,565.28,debit,neft,UberEats,0
UPI-JOHN DOE-8624194236@okhdfcbank,33740.29,debit,upi,,0
UPI-LANDLORD-4392416664@okhdfcbank,1607.63,debit,upi,,0
UPI-ICICI PRU-6008562293@ybl-921777,6221.54,debit,upi,ICICI Pru,0
IMPS-PERSON B-481769,32830.37,debit,imps,KFC,0
UPI-CRED-9789728212@ybl-776106,5161.96,debit,upi,CRED,0
CARD-41098620,612.53,debit,upi,Blinkit,0
PAYMENT-RECEIVED-UPI-JANE SMITH-5009030378@okhdfcbank,15637.74,credit,upi,,1
IMPS-Spotify-REF681272,588.62,debit,neft,Spotify,0
NACH-Jio-REF411353,568.36,debit,nach,Jio,0
NEFT-Prime Video-REF842423,402.79,debit,neft,Prime Video,0
UPI-JOHN DOE-2426353953@okhdfcbank,33806.46,debit,upi,,0
CARD-Medibuddy-REF970726,8881.18,debit,card,Medibuddy,0
CARD-38226127,39056.52,debit,card,,0
NEFT-Zerodha-REF656007,38702.87,debit,neft,Zerodha,0
NEFT-Skyscanner-REF490219,5369.55,debit,neft,Skyscanner,0
RTGS-Caltex-REF977114,1584.95,debit,rtgs,Caltex,0
NEFT-ICICI Lombard-REF930630,9744.61,debit,neft,ICICI Lombard,0
PAYMENT-RECEIVED-IMPS-PERSON B-935215,32040.93,credit,imps,Flipkart,1
RTGS-YouTube Premium-REF344899,211.76,debit,imps,YouTube Premium,0
UPI-Unacademy-REF978424,3511.77,debit,upi,Unacademy,0
NEFT-Apollo-REF949242,5147.32,debit,neft,Apollo,0
RTGS-YouTube Premium-REF344899,211.76,debit,rtgs,YouTube Premium,0
RTGS-Paytm-REF116115,1487.26,debit,neft,Paytm,0
UPI-LANDLORD-2182960372@ybl,47326.75,debit,imps,,0
CARD-HP-REF969373,1148.94,debit,card,HP,0
UPI-SPOTIFY-5318487421@ybl-182813,419.63,debit,card,Spotify,0
IMPS-Netflix-REF999435,753.58,debit,upi,Netflix,0
RTGS-Airtel-REF779315,3185.59,debit,rtgs,Airtel,0
NACH-Uber-REF669710,9116.77,debit,nach,Uber,0
NEFT-BESCOM-REF213720,3389.41,debit,neft,BESCOM,0
UPI-BESCOM-1406522051@ybl-611308,48039.78,debit,upi,BESCOM,0
UPI-IOC-REF436766,768.1,debit,neft,IOC,0
NEFT-EMPLOYER-REF104021,40688.38,debit,neft,,0
CARD-Starbucks-REF177892,937.23,debit,card,Starbucks,0
PAYMENT-RECEIVED-UPI-AMAZON-8432308834@ybl-099404,24134.42,credit,neft,Amazon,1
REIMBURSEMENT-UPI-MYNTRA-5857069509@ybl-644864,23845.87,credit,card,Myntra,1
IMPS-IRCTC-REF658685,3885.79,debit,imps,IRCTC,0
REIMBURSEMENT-UPI-ZEPTO-0846433592@ybl-018915,5638.78,credit,upi,Zepto,1
IMPS-Bajaj Allianz-REF388839,2847.92,debit,imps,Bajaj Allianz,0
REFUND-RTGS-KFC-REF036860,71603.16,credit,rtgs,KFC,1
NEFT-Practo-REF195715,4452.38,debit,neft,Practo,0
IMPS-LIC-REF717867,2423.88,debit,imps,LIC,0
NACH-BLINKIT-675693,1182.11,debit,nach,Blinkit,0
PAYMENT-RECEIVED-UPI-JANE SMITH-1044476904@okhdfcbank,111817.09,credit,upi,,1
CARD-56746554,586.8,debit,neft,KFC,0
UPI-Myntra-REF961930,3721.52,debit,upi,Myntra,0
UPI-HDFC LIFE-0699605407@ybl-525649,9068.8,debit,upi,HDFC Life,0
RTGS-Zomato-REF614551,1422.78,debit,rtgs,Zomato,0
NACH-Apollo-REF461720,4968.33,debit,nach,Apollo,0
UPI-JOHN DOE-2453153234@okhdfcbank,9046.88,debit,upi,,0
UPI-FORTIS-1873510890@ybl-637193,10036.23,debit,upi,Fortis,0
IMPS-PERSON A-278928,30918.9,debit,imps,,0
IMPS-PERSON B-510201,14888.55,debit,imps,,0
CARD-HDFC Life-REF265099,2311.96,debit,card,HDFC Life,0
IMPS-Shell-REF619811,534.27,debit,neft,Shell,0
IMPS-PERSON B-021338,5010.61,debit,imps,Apollo,0
IMPS-Zepto-REF542667,2032.13,debit,imps,Zepto,0
UPI-BigBasket-REF692829,2491.55,debit,upi,BigBasket,0
UPI-AMEX-5786869262@ybl-423939,14072.88,debit,upi,AmEx,0
IMPS-Cure.fit-REF751885,925.07,debit,imps,Cure.fit,0
INTEREST-UPI-JANE SMITH-7467217304@okhdfcbank,78968.03,credit,upi,,1
NACH-STARBUCKS-061024,10114.92,debit,nach,Starbucks,0
RTGS-LIC-REF742409,2163.16,debit,rtgs,LIC,0
UPI-IOC-REF436766,768.1,debit,upi,IOC,0
IMPS-PERSON B-308494,23261.66,debit,imps,Fortis,0
NEFT-BigBasket-REF814394,2930.26,debit,neft,BigBasket,0
UPI-CRED-REF635716,28378.64,debit,upi,CRED,0
NACH-Apollo-REF532100,4099.08,debit,nach,Apollo,0
UPI-NETFLIX-3529838408@ybl-159195,858.93,debit,upi,Netflix,0
IMPS-Caltex-REF215292,1877.55,debit,imps,Caltex,0
CARD-Paytm-REF948855,3020.75,debit,card,Paytm,0
UPI-1mg-REF986795,2312.84,debit,upi,1mg,0
IMPS-Spotify-REF320044,232.72,debit,imps,Spotify,0
CARD-BSNL-REF964975,696.28,debit,card,BSNL,0
UPI-SPOTIFY-8564388837@ybl-573406,812.6,debit,neft,Spotify,0
NACH-SHELL-281211,957.03,debit,card,Shell,0
RTGS-BSNL-REF202172,2311.45,debit,rtgs,BSNL,0
NACH-Blinkit-REF920571,1079.42,debit,card,Blinkit,0
INTEREST-UPI-MYNTRA-8464473091@ybl-598642,23636.27,credit,upi,Myntra,1
NACH-SKYSCANNER-641128,7267.94,debit,nach,Skyscanner,0
UPI-HDFC LIFE-1340301895@ybl-464840,4768.9,debit,upi,HDFC Life,0
NACH-HDFC Life-REF904403,9028.48,debit,upi,HDFC Life,0
RTGS-PayU-REF353862,42435.13,debit,rtgs,PayU,0
UPI-GROWW-9135342202@ybl-362813,3873.85,debit,upi,Groww,0
NACH-Cure.fit-REF324898,1358.5,debit,nach,Cure.fit,0
CARD-71389500,53844.88,debit,neft,,0
NACH-Prime Video-REF329293,976.56,debit,nach,Prime Video,0
UPI-Byju's-REF894592,4444.39,debit,imps,Byju's,0
NACH-PROVIDER-113707,25726.91,debit,nach,,0
CARD-Hotstar-REF697732,578.12,debit,card,Hotstar,0
IMPS-Moneycontrol-REF704071,33405.52,debit,imps,Moneycontrol,0
UPI-KUVERA-6284028496@ybl-449316,5552.72,debit,upi,Kuvera,0
RTGS-Swiggy-REF617192,451.01,debit,rtgs,Swiggy,0
RTGS-Medibuddy-REF317169,7233.76,debit,rtgs,Medibuddy,0
NEFT-Blinkit-REF549447,705.12,debit,neft,Blinkit,0
REFUND-UPI-AMAZON-2373513251@ybl-791722,36793.6,credit,upi,Amazon,1
NACH-Airtel-REF278336,1421.58,debit,nach,Airtel,0
NEFT-FORTIS-REF160241,6295.15,debit,neft,Fortis,0
REIMBURSEMENT-INCOME-UPI-JANE SMITH-9182871223@okhdfcbank,124848.6,credit,upi,,1
CARD-1mg-REF535979,2460.76,debit,neft,1mg,0
UPI-YouTube Premium-REF932121,382.14,debit,upi,YouTube Premium,0
RTGS-KFC-REF993148,1804.88,debit,rtgs,KFC,0
NEFT-Blinkit-REF549447,638.5,debit,neft,Blinkit,0
IMPS-Upstox-REF738862,37270.81,debit,imps,Upstox,0
RTGS-YouTube Premium-REF843307,889.16,debit,rtgs,YouTube Premium,0
NACH-Apollo-REF461720,4771.95,debit,nach,Apollo,0
NACH-SKYSCANNER-803084,47901.26,debit,nach,Skyscanner,0
NACH-Starbucks-REF766036,858.3,debit,upi,Starbucks,0
UPI-UberEats-REF740638,1187.38,debit,upi,UberEats,0
UPI-Zepto-REF158924,2871.67,debit,upi,Zepto,0
IMPS-Shell-REF672714,950.89,debit,imps,Shell,0
NEFT-Amazon-REF768619,3958.18,debit,neft,Amazon,0
NEFT-KFC-REF327321,1617.49,debit,neft,KFC,0
RTGS-Fortis-REF718434,5790.97,debit,imps,Fortis,0
UPI-Unacademy-REF227299,3001.68,debit,upi,Unacademy,0
NEFT-AMAZON-REF822440,25911.12,debit,neft,Amazon,0
NACH-ICICI Lombard-REF976631,8590.12,debit,nach,ICICI Lombard,0
NACH-PRIME VIDEO-195966,26855.46,debit,nach,Prime Video,0
NEFT-Amazon-REF592690,1253.45,debit,neft,Amazon,0
UPI-ICICI Lombard-REF523603,6795.63,debit,upi,ICICI Lombard,0
IMPS-Uber-REF420294,3017.24,debit,imps,Uber,0
IMPS-Zepto-REF524895,518.57,debit,imps,Zepto,0
CASHBACK-UPI-ZEPTO-0074530106@ybl-996067,21375.14,credit,upi,Zepto,1
NEFT-ICICI Lombard-REF499922,4571.49,debit,neft,ICICI Lombard,0
REFUND-RTGS-FLIPKART-REF832535,35013.95,credit,rtgs,Flipkart,1
NACH-HP-REF252952,957.52,debit,nach,HP,0
IMPS-Practo-REF268848,4067.68,debit,imps,Practo,0
IMPS-HP-REF153450,1137.43,debit,imps,HP,0
CARD-OYO-REF773364,5740.03,debit,card,OYO,0
NEFT-PayU-REF471381,31457.87,debit,neft,PayU,0
UPI-LANDLORD-0684720359@okhdfcbank,37636.53,debit,upi,,0
NACH-ZOMATO-563044,693.48,debit,nach,Zomato,0
IMPS-Udemy-REF227683,3366.63,debit,imps,Udemy,0
NACH-PROVIDER-756225,46176.17,debit,card,,0
CARD-Amazon-REF407807,2390.41,debit,card,Amazon,0
CARD-24376218,31373.77,debit,card,,0
CARD-34743091,47187.78,debit,card,Airtel,0
RTGS-Upstox-REF471837,29374.05,debit,rtgs,Upstox,0
PAYMENT-RECEIVED-RTGS-BANK-REF384460,19962.19,credit,rtgs,,1
UPI-SPOTIFY-6917915677@ybl-559768,288.74,debit,upi,Spotify,0
UPI-Jio-REF166374,4075.45,debit,upi,Jio,0
NEFT-PayU-REF581275,9358.18,debit,card,PayU,0
CARD-TATA Power-REF672631,2144.2,debit,card,TATA Power,0
CARD-Caltex-REF742100,1375.37,debit,card,Caltex,0
UPI-Indigo-REF257024,1701.76,debit,upi,Indigo,0
CARD-Practo-REF878154,4663.29,debit,card,Practo,0
NEFT-Caltex-REF397108,1236.12,debit,neft,Caltex,0
RTGS-Netflix-REF778278,484.86,debit,rtgs,Netflix,0
IMPS-Kuvera-REF746838,7305.81,debit,imps,Kuvera,0
IMPS-Zomato-REF147316,1138.41,debit,neft,Zomato,0
NACH-Moneycontrol-REF691939,36518.66,debit,nach,Moneycontrol,0
NEFT-Groww-REF743418,22784.38,debit,neft,Groww,0
NEFT-BookMyShow-REF194913,731.22,debit,neft,BookMyShow,0
RTGS-KFC-REF632963,771.22,debit,rtgs,KFC,0
RECEIVED-UPI-JANE SMITH-7246786646@ybl,101582.97,credit,upi,,1
RTGS-Swiggy-REF617192,451.01,debit,rtgs,Swiggy,0
RTGS-OYO-REF265933,28445.67,debit,imps,OYO,0
UPI-KUVERA-6539575080@ybl-337302,4749.11,debit,card,Kuvera,0
UPI-IRCTC-REF458310,6732.4,debit,upi,IRCTC,0
UPI-HDFC LIFE-0699605407@ybl-525649,10332.59,debit,upi,HDFC Life,0
IMPS-Netflix-REF665523,513.46,debit,imps,Netflix,0
CARD-Bajaj Allianz-REF839551,2796.45,debit,card,Bajaj Allianz,0
UPI-Blinkit-REF491534,541.58,debit,upi,Blinkit,0
RTGS-SHELL-REF781312,1665.06,debit,rtgs,Shell,0
NACH-Ola-REF429433,7994.2,debit,nach,Ola,0
UPI-LIC-REF574042,5600.66,debit,upi,LIC,0
PAYMENT-RECEIVED-REFUND-UPI-LANDLORD-9563651637@okhdfcbank,116492.23,credit,upi,,1
IMPS-Byju's-REF608576,1945.64,debit,imps,Byju's,0
NEFT-ICICI Lombard-REF782143,8554.02,debit,neft,ICICI Lombard,0
IMPS-Practo-REF268848,4463.86,debit,imps,Practo,0
RTGS-INDIGO-REF682494,798.33,debit,imps,Indigo,0
UPI-Paytm-REF843791,746.9,debit,upi,Paytm,0
NACH-Blinkit-REF115367,2746.25,debit,nach,Blinkit,0
TRANSFER-IN-UPI-JOHN DOE-2768040250@okhdfcbank,98882.62,credit,upi,,1
RTGS-ZEPTO-REF281092,833.98,debit,rtgs,Zepto,0
IMPS-Netflix-REF996545,854.35,debit,imps,Netflix,0
